TurbID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
02,2020-02-13 19:00:00,6.2,19964.0,95,10.8,69,1006,5.8,34650.0,38375.0
02,2020-02-13 19:15:00,6.3,20722.0,94,10.5,70,1006,5.7,36687.0,42020.0
02,2020-02-13 19:30:00,6.2,20948.0,95,10.3,71,1006,5.8,35069.0,39312.0
02,2020-02-13 19:45:00,6.1,21174.0,96,10.0,72,1006,5.3,24928.0,29634.0
02,2020-02-13 20:00:00,6.0,21400.0,97,9.8,73,1006,5.4,27253.0,31274.0
02,2020-02-13 20:15:00,5.9,21815.0,98,9.7,73,1006,5.4,27849.0,31786.0
02,2020-02-13 20:30:00,5.6,22418.0,100,9.6,74,1006,5.2,24500.0,26945.0
02,2020-02-13 20:45:00,5.3,23022.0,102,9.5,74,1006,5.0,20573.0,23195.0
02,2020-02-13 21:00:00,5.1,23625.0,105,9.4,75,1006,5.3,25537.0,28997.0
02,2020-02-13 21:15:00,4.9,23601.0,109,9.3,75,1006,5.7,33288.0,37282.0
02,2020-02-13 21:30:00,4.8,22949.0,114,9.4,75,1006,5.7,33644.0,36565.0
02,2020-02-13 21:45:00,4.8,22298.0,120,9.5,75,1006,5.5,30829.0,35267.0
02,2020-02-13 22:00:00,4.8,21646.0,126,9.6,75,1006,5.5,29030.0,33359.0
02,2020-02-13 22:15:00,4.9,21535.0,131,9.7,75,1006,5.4,29221.0,32680.0
02,2020-02-13 22:30:00,5.0,21964.0,134,9.8,74,1006,4.7,20059.0,22465.0
02,2020-02-13 22:45:00,5.2,22394.0,137,9.9,74,1006,5.0,22193.0,25513.0
02,2020-02-13 23:00:00,5.3,22823.0,140,10.0,73,1006,4.7,16948.0,19936.0
02,2020-02-13 23:15:00,5.5,23425.0,143,10.0,73,1006,4.5,16587.0,19682.0
02,2020-02-13 23:30:00,5.7,24198.0,144,10.1,72,1006,4.6,15928.0,17391.0
02,2020-02-13 23:45:00,5.9,24971.0,146,10.2,71,1006,4.5,16004.0,18675.0
02,2020-02-14 00:00:00,5.5,29315.0,139,9.9,71,1005,4.4,14341.0,17138.0
02,2020-02-14 00:15:00,5.5,29003.0,142,9.9,71,1005,3.8,7110.0,8570.0
02,2020-02-14 00:30:00,5.3,27924.0,142,9.8,71,1005,4.8,17427.0,20326.0
02,2020-02-14 00:45:00,5.2,26846.0,142,9.8,71,1005,5.0,20163.0,25251.0
02,2020-02-14 01:00:00,5.1,25767.0,142,9.7,71,1005,5.0,20716.0,24586.0
02,2020-02-14 01:15:00,5.0,25218.0,143,9.6,71,1005,5.2,24240.0,27316.0
02,2020-02-14 01:30:00,5.0,25199.0,143,9.5,72,1005,5.2,24203.0,28553.0
02,2020-02-14 01:45:00,5.1,25180.0,142,9.4,72,1004,4.6,15708.0,18868.0
02,2020-02-14 02:00:00,5.1,25161.0,142,9.3,73,1004,3.6,6564.0,7545.0
02,2020-02-14 02:15:00,5.1,24730.0,142,9.1,74,1004,3.8,7738.0,9257.0
02,2020-02-14 02:30:00,4.9,23888.0,142,8.9,75,1004,3.8,7890.0,9251.0
02,2020-02-14 02:45:00,4.8,23047.0,143,8.7,76,1003,4.0,10241.0,12132.0
02,2020-02-14 03:00:00,4.6,22205.0,143,8.5,77,1003,4.0,10130.0,11834.0
02,2020-02-14 03:15:00,4.6,21188.0,142,8.3,79,1003,4.0,9718.0,12260.0
02,2020-02-14 03:30:00,4.4,19995.0,142,8.1,80,1003,4.1,9762.0,11158.0
02,2020-02-14 03:45:00,4.3,18802.0,142,7.8,81,1003,3.6,6581.0,7249.0
02,2020-02-14 04:00:00,4.2,17609.0,142,7.6,82,1003,3.2,3854.0,4398.0
02,2020-02-14 04:15:00,4.1,16618.0,141,7.5,83,1003,2.9,1965.0,2083.0
02,2020-02-14 04:30:00,4.1,15828.0,141,7.4,84,1003,2.7,481.0,364.0
02,2020-02-14 04:45:00,4.0,15038.0,141,7.3,85,1002,2.8,458.0,99.0
02,2020-02-14 05:00:00,4.0,14248.0,141,7.2,86,1002,2.9,463.0,43.0
02,2020-02-14 05:15:00,4.0,13628.0,141,7.1,86,1002,2.6,331.0,-296.0
02,2020-02-14 05:30:00,4.0,13178.0,141,7.0,86,1002,2.7,344.0,-322.0
02,2020-02-14 05:45:00,4.1,12727.0,142,6.9,87,1002,3.0,377.0,-246.0
02,2020-02-14 06:00:00,4.1,12277.0,142,6.8,87,1002,3.0,708.0,241.0
02,2020-02-14 06:15:00,4.1,11702.0,142,6.7,87,1002,2.8,533.0,-15.0
02,2020-02-14 06:30:00,4.0,11002.0,143,6.6,88,1002,2.7,747.0,-14.0
02,2020-02-14 06:45:00,3.9,10303.0,143,6.5,88,1002,2.7,315.0,-208.0
02,2020-02-14 07:00:00,3.8,9603.0,145,6.4,89,1002,2.8,392.0,-173.0
02,2020-02-14 07:15:00,3.7,8586.0,146,6.5,89,1002,2.6,363.0,-276.0
02,2020-02-14 07:30:00,3.6,7251.0,146,6.7,89,1002,2.5,363.0,-288.0
02,2020-02-14 07:45:00,3.5,5916.0,147,6.8,88,1003,2.3,356.0,-304.0
02,2020-02-14 08:00:00,3.3,4581.0,147,7.0,88,1003,2.5,338.0,-318.0
02,2020-02-14 08:15:00,3.2,3719.0,150,7.2,88,1003,2.5,379.0,-304.0
02,2020-02-14 08:30:00,3.1,3331.0,151,7.5,87,1003,2.5,345.0,-331.0
02,2020-02-14 08:45:00,3.0,2943.0,154,7.8,86,1003,2.6,346.0,-307.0
02,2020-02-14 09:00:00,2.9,2555.0,155,8.1,85,1003,2.2,346.0,-303.0
02,2020-02-14 09:15:00,2.7,2230.0,156,8.3,85,1003,2.2,373.0,-277.0
02,2020-02-14 09:30:00,2.5,1968.0,157,8.5,85,1003,2.2,366.0,-290.0
02,2020-02-14 09:45:00,2.4,1705.0,158,8.8,84,1002,2.5,339.0,-323.0
02,2020-02-14 10:00:00,2.2,1443.0,158,9.0,84,1002,2.3,359.0,-310.0
02,2020-02-14 10:15:00,2.1,1379.0,157,9.2,84,1002,2.4,353.0,-301.0
02,2020-02-14 10:30:00,2.1,1513.0,157,9.3,85,1002,2.1,359.0,-286.0
02,2020-02-14 10:45:00,2.0,1648.0,160,9.4,86,1002,1.9,366.0,-282.0
02,2020-02-14 11:00:00,2.0,1782.0,160,9.5,87,1002,1.6,370.0,-288.0
02,2020-02-14 11:15:00,1.9,2002.0,162,9.5,88,1002,1.6,366.0,-277.0
02,2020-02-14 11:30:00,1.8,2307.0,164,9.6,89,1002,1.4,334.0,-322.0
02,2020-02-14 11:45:00,1.6,2613.0,169,9.6,90,1001,1.3,355.0,-321.0
02,2020-02-14 12:00:00,1.5,2918.0,172,9.7,91,1001,1.2,349.0,-298.0
02,2020-02-14 12:15:00,1.3,3012.0,176,9.7,91,1001,1.0,359.0,-289.0
02,2020-02-14 12:30:00,1.1,2893.0,180,9.8,91,1001,0.8,364.0,-286.0
02,2020-02-14 12:45:00,1.0,2774.0,186,9.8,92,1001,0.7,372.0,-274.0
02,2020-02-14 13:00:00,0.8,2655.0,194,9.9,92,1001,1.0,364.0,-279.0
02,2020-02-14 13:15:00,0.8,2853.0,203,10.0,92,1001,0.8,-137.0,-319.0
02,2020-02-14 13:30:00,0.9,3370.0,221,10.1,92,1001,1.4,-125.0,-320.0
02,2020-02-14 13:45:00,1.1,3887.0,225,10.2,92,1000,2.2,-116.0,-305.0
02,2020-02-14 14:00:00,1.4,4404.0,234,10.3,92,1000,2.5,-205.0,-400.0
02,2020-02-14 14:15:00,1.4,4644.0,240,10.3,92,1000,2.3,-115.0,-297.0
02,2020-02-14 14:30:00,1.2,4609.0,246,10.4,92,1000,2.2,-191.0,-411.0
02,2020-02-14 14:45:00,1.1,4573.0,255,10.5,91,1000,2.3,-98.0,-283.0
02,2020-02-14 15:00:00,1.0,4538.0,264,10.6,91,1000,2.5,-203.0,-370.0
02,2020-02-14 15:15:00,1.1,4428.0,275,10.7,91,1000,2.3,-148.0,-332.0
02,2020-02-14 15:30:00,1.3,4244.0,288,10.8,90,1000,2.3,-125.0,-297.0
02,2020-02-14 15:45:00,1.5,4060.0,298,10.9,90,1000,2.3,-116.0,-303.0
02,2020-02-14 16:00:00,1.7,3876.0,306,11.0,89,1000,2.4,-67.0,-252.0
02,2020-02-14 16:15:00,1.9,3579.0,313,11.0,89,1000,2.8,-114.0,-296.0
02,2020-02-14 16:30:00,2.0,3169.0,315,10.9,90,1000,3.1,14.0,-205.0
02,2020-02-14 16:45:00,2.1,2759.0,317,10.8,90,1000,4.2,8890.0,9176.0
02,2020-02-14 17:00:00,2.1,2349.0,319,10.7,91,1000,4.3,13820.0,13598.0
02,2020-02-14 17:15:00,2.3,2109.0,322,10.6,92,1000,3.3,4821.0,4604.0
02,2020-02-14 17:30:00,2.3,2039.0,326,10.4,93,1000,2.9,2424.0,2303.0
02,2020-02-14 17:45:00,2.3,1968.0,329,10.1,94,1000,2.3,162.0,-29.0
02,2020-02-14 18:00:00,2.4,1898.0,332,9.9,95,1000,2.8,591.0,411.0
02,2020-02-14 18:15:00,2.3,1792.0,337,9.7,96,1000,3.2,3044.0,2897.0
02,2020-02-14 18:30:00,2.2,1649.0,339,9.4,96,1000,3.0,2144.0,2047.0
02,2020-02-14 18:45:00,2.2,1506.0,342,9.1,97,1001,3.2,2657.0,2479.0
02,2020-02-14 19:00:00,2.2,1363.0,344,8.8,97,1001,2.8,1377.0,1219.0
02,2020-02-14 19:15:00,2.2,1323.0,344,8.5,97,1001,3.5,3284.0,3105.0
02,2020-02-14 19:30:00,2.2,1384.0,342,8.0,98,1001,3.1,2845.0,2680.0
02,2020-02-14 19:45:00,2.3,1445.0,337,7.5,99,1001,3.1,2403.0,2204.0
02,2020-02-14 20:00:00,2.3,1506.0,335,7.0,100,1001,3.1,2389.0,2232.0
02,2020-02-14 20:15:00,2.4,1611.0,332,6.7,100,1001,2.8,1334.0,1108.0
02,2020-02-14 20:30:00,2.4,1758.0,330,6.7,100,1001,2.7,400.0,231.0
02,2020-02-14 20:45:00,2.5,1906.0,328,6.7,99,1001,2.4,-74.0,-242.0
02,2020-02-14 21:00:00,2.5,2053.0,326,6.7,99,1001,2.6,-80.0,-275.0
02,2020-02-14 21:15:00,2.6,2451.0,324,6.6,99,1001,3.0,34.0,-175.0
02,2020-02-14 21:30:00,2.7,3098.0,321,6.5,99,1001,3.3,3029.0,2839.0
02,2020-02-14 21:45:00,2.8,3745.0,318,6.3,100,1002,3.6,5813.0,5644.0
02,2020-02-14 22:00:00,3.0,4392.0,315,6.2,100,1002,4.0,9735.0,9532.0
02,2020-02-14 22:15:00,3.0,5541.0,315,6.1,100,1002,4.3,10426.0,10203.0
02,2020-02-14 22:30:00,2.8,7194.0,316,6.0,100,1002,4.1,10090.0,9896.0
02,2020-02-14 22:45:00,2.6,8846.0,317,6.0,99,1002,4.1,9907.0,10705.0
02,2020-02-14 23:00:00,2.4,10499.0,318,5.9,99,1002,4.7,15701.0,15386.0
02,2020-02-14 23:15:00,2.4,13754.0,322,5.8,99,1002,5.9,30213.0,29759.0
02,2020-02-14 23:30:00,2.6,18613.0,323,5.6,99,1002,6.9,40318.0,39679.0
02,2020-02-14 23:45:00,2.9,23472.0,326,5.4,100,1002,6.4,40054.0,39379.0
02,2020-02-15 00:00:00,5.0,17581.0,332,6.0,99,1003,6.8,40085.0,39568.0
02,2020-02-15 00:15:00,5.5,23715.0,341,6.2,99,1003,6.9,39942.0,39360.0
02,2020-02-15 00:30:00,6.2,33217.0,352,6.4,98,1003,6.2,37506.0,36963.0
02,2020-02-15 00:45:00,7.0,42720.0,0,6.5,97,1004,5.7,33688.0,33012.0
02,2020-02-15 01:00:00,8.0,52222.0,6,6.7,96,1004,5.7,31642.0,31631.0
02,2020-02-15 01:15:00,8.4,59995.0,10,6.6,94,1004,5.5,28005.0,26472.0
02,2020-02-15 01:30:00,8.5,66039.0,10,6.3,93,1004,4.5,13680.0,13453.0
02,2020-02-15 01:45:00,8.6,72084.0,11,5.9,91,1004,6.1,39740.0,38765.0
02,2020-02-15 02:00:00,8.7,78128.0,12,5.6,90,1004,7.1,40047.0,39724.0
02,2020-02-15 02:15:00,8.8,81396.0,12,5.2,89,1004,7.0,39830.0,39577.0
02,2020-02-15 02:30:00,9.1,81887.0,11,4.8,88,1004,7.5,40200.0,39580.0
02,2020-02-15 02:45:00,9.3,82378.0,9,4.4,87,1005,10.6,40087.0,39533.0
02,2020-02-15 03:00:00,9.6,82869.0,8,4.0,86,1005,11.7,39862.0,39446.0
02,2020-02-15 03:15:00,9.8,83999.0,8,3.6,86,1005,10.7,39771.0,39533.0
02,2020-02-15 03:30:00,9.9,85768.0,9,3.2,87,1005,10.2,40019.0,39564.0
02,2020-02-15 03:45:00,10.0,87537.0,10,2.9,88,1006,9.7,40019.0,39367.0
02,2020-02-15 04:00:00,10.2,89306.0,10,2.5,89,1006,8.9,40103.0,39477.0
02,2020-02-15 04:15:00,10.0,89536.0,12,2.2,89,1006,8.1,40224.0,39589.0
02,2020-02-15 04:30:00,9.6,88227.0,13,2.0,88,1006,7.3,39653.0,39068.0
02,2020-02-15 04:45:00,9.2,86919.0,14,1.8,88,1007,7.5,40272.0,39639.0
02,2020-02-15 05:00:00,8.8,85610.0,15,1.6,87,1007,7.6,40281.0,39547.0
02,2020-02-15 05:15:00,8.6,84273.0,15,1.4,87,1007,8.0,39494.0,39510.0
02,2020-02-15 05:30:00,8.5,82906.0,16,1.3,86,1007,8.2,39585.0,39079.0
02,2020-02-15 05:45:00,8.4,81539.0,16,1.1,86,1008,7.9,39701.0,39512.0
02,2020-02-15 06:00:00,8.3,80172.0,16,1.0,85,1008,7.6,40074.0,39642.0
02,2020-02-15 06:15:00,8.2,78781.0,16,0.8,85,1008,7.5,39521.0,39510.0
02,2020-02-15 06:30:00,8.3,77364.0,15,0.6,85,1008,7.1,39639.0,39182.0
02,2020-02-15 06:45:00,8.4,75947.0,15,0.4,84,1009,7.3,40146.0,39628.0
02,2020-02-15 07:00:00,8.5,74530.0,14,0.2,84,1009,7.5,40030.0,39655.0
02,2020-02-15 07:15:00,8.4,72348.0,15,0.1,84,1009,7.2,39469.0,38913.0
02,2020-02-15 07:30:00,8.1,69401.0,14,0.1,83,1009,7.0,40353.0,39703.0
02,2020-02-15 07:45:00,7.9,66455.0,15,0.0,82,1010,7.0,39859.0,39761.0
02,2020-02-15 08:00:00,7.5,63508.0,15,0.0,81,1010,7.2,40155.0,39573.0
02,2020-02-15 08:15:00,7.4,61080.0,15,0.1,80,1010,6.3,44616.0,43940.0
02,2020-02-15 08:30:00,7.4,59171.0,16,0.4,77,1010,5.4,31538.0,31074.0
02,2020-02-15 08:45:00,7.3,57262.0,16,0.6,74,1011,5.5,28856.0,28147.0
02,2020-02-15 09:00:00,7.2,55353.0,17,0.9,71,1011,5.9,37309.0,36483.0
02,2020-02-15 09:15:00,7.1,52128.0,16,1.2,68,1011,6.4,45095.0,43958.0
02,2020-02-15 09:30:00,6.8,47588.0,16,1.6,65,1011,6.4,44179.0,43577.0
02,2020-02-15 09:45:00,6.5,43048.0,15,1.9,62,1011,6.1,38991.0,39142.0
02,2020-02-15 10:00:00,6.2,38508.0,15,2.3,59,1011,5.3,26643.0,25398.0
02,2020-02-15 10:15:00,6.0,34377.0,15,2.7,56,1011,4.7,21559.0,22518.0
02,2020-02-15 10:30:00,5.8,30654.0,14,3.0,53,1011,4.8,18714.0,18588.0
02,2020-02-15 10:45:00,5.5,26931.0,14,3.4,51,1011,4.7,17893.0,17425.0
02,2020-02-15 11:00:00,5.2,23208.0,13,3.7,48,1011,4.3,12151.0,11495.0
02,2020-02-15 11:15:00,5.0,20269.0,12,4.0,46,1011,4.3,12576.0,12239.0
02,2020-02-15 11:30:00,4.9,18115.0,9,4.3,44,1011,4.0,8968.0,9030.0
02,2020-02-15 11:45:00,4.7,15962.0,6,4.5,43,1010,4.0,9563.0,10057.0
02,2020-02-15 12:00:00,4.6,13808.0,4,4.8,41,1010,3.9,9151.0,9368.0
02,2020-02-15 12:15:00,4.4,11971.0,1,5.0,40,1010,4.6,15367.0,15665.0
02,2020-02-15 12:30:00,4.3,10452.0,0,5.2,39,1010,3.9,8315.0,8023.0
02,2020-02-15 12:45:00,4.1,8932.0,356,5.4,38,1010,3.6,4963.0,4752.0
02,2020-02-15 13:00:00,4.0,7413.0,353,5.6,37,1010,3.6,3569.0,3678.0
02,2020-02-15 13:15:00,3.9,6172.0,350,5.8,37,1010,3.1,2608.0,2298.0
02,2020-02-15 13:30:00,3.7,5209.0,347,5.9,36,1010,3.7,2010.0,1609.0
02,2020-02-15 13:45:00,3.6,4246.0,344,6.1,36,1009,3.7,4941.0,4762.0
02,2020-02-15 14:00:00,3.5,3283.0,342,6.2,35,1009,3.6,6732.0,6615.0
02,2020-02-15 14:15:00,3.4,2583.0,337,6.3,35,1009,3.9,8584.0,8424.0
02,2020-02-15 14:30:00,3.2,2147.0,334,6.4,35,1009,3.2,3119.0,2932.0
02,2020-02-15 14:45:00,3.0,1712.0,330,6.4,34,1008,2.9,1026.0,871.0
02,2020-02-15 15:00:00,2.9,1276.0,326,6.5,34,1008,2.3,-179.0,-369.0
02,2020-02-15 15:15:00,2.6,978.0,323,6.5,34,1008,1.8,-102.0,-298.0
02,2020-02-15 15:30:00,2.5,819.0,317,6.5,34,1008,1.8,-106.0,-306.0
02,2020-02-15 15:45:00,2.3,660.0,308,6.5,35,1008,1.9,-153.0,-349.0
02,2020-02-15 16:00:00,2.2,501.0,300,6.5,35,1008,2.2,-135.0,-342.0
02,2020-02-15 16:15:00,2.0,437.0,290,6.4,37,1008,2.9,-231.0,-386.0
02,2020-02-15 16:30:00,1.8,468.0,279,6.2,40,1008,3.1,143.0,-17.0
02,2020-02-15 16:45:00,1.7,499.0,270,5.9,44,1007,3.6,3595.0,3398.0
02,2020-02-15 17:00:00,1.6,530.0,256,5.7,47,1007,3.6,7042.0,6848.0
02,2020-02-15 17:15:00,1.6,707.0,240,5.2,49,1007,4.0,10073.0,9879.0
02,2020-02-15 17:30:00,1.7,1031.0,230,4.5,50,1007,4.2,12857.0,12602.0
02,2020-02-15 17:45:00,1.9,1354.0,216,3.8,51,1007,4.0,9813.0,9624.0
02,2020-02-15 18:00:00,2.1,1678.0,209,3.1,52,1007,3.9,9421.0,9229.0
02,2020-02-15 18:15:00,2.4,3005.0,202,2.7,52,1007,3.7,7733.0,7546.0
02,2020-02-15 18:30:00,2.8,5334.0,198,2.6,52,1007,3.9,10385.0,10162.0
02,2020-02-15 18:45:00,3.3,7663.0,198,2.5,53,1007,4.1,11292.0,11131.0
02,2020-02-15 19:00:00,3.7,9992.0,196,2.4,53,1007,4.6,15779.0,15547.0
02,2020-02-15 19:15:00,4.1,12707.0,194,2.3,53,1007,5.0,20358.0,20011.0
02,2020-02-15 19:30:00,4.4,15808.0,194,2.3,53,1007,5.0,20293.0,19836.0
02,2020-02-15 19:45:00,4.8,18909.0,193,2.3,52,1007,5.1,22446.0,22145.0
02,2020-02-15 20:00:00,5.1,22010.0,193,2.3,52,1007,5.1,21886.0,21463.0
02,2020-02-15 20:15:00,5.5,25587.0,194,2.3,52,1007,5.6,30782.0,30344.0
02,2020-02-15 20:30:00,5.7,29639.0,194,2.2,52,1007,5.6,33724.0,33272.0
02,2020-02-15 20:45:00,6.0,33690.0,195,2.1,52,1007,5.5,30013.0,29549.0
02,2020-02-15 21:00:00,6.2,37742.0,195,2.0,52,1007,5.7,30008.0,29513.0
02,2020-02-15 21:15:00,6.4,40924.0,196,2.0,52,1007,5.8,33134.0,32630.0
02,2020-02-15 21:30:00,6.5,43235.0,197,1.9,52,1007,6.1,35572.0,34964.0
02,2020-02-15 21:45:00,6.5,45546.0,199,1.9,52,1007,6.0,35773.0,35275.0
02,2020-02-15 22:00:00,6.7,47857.0,199,1.8,52,1007,6.2,42596.0,41857.0
02,2020-02-15 22:15:00,6.7,49403.0,201,1.8,52,1007,6.2,42403.0,41676.0
02,2020-02-15 22:30:00,6.8,50186.0,202,1.8,52,1007,6.1,39325.0,38639.0
02,2020-02-15 22:45:00,6.8,50968.0,204,1.8,52,1007,5.9,36160.0,35610.0
02,2020-02-15 23:00:00,6.8,51751.0,205,1.8,52,1007,5.7,34475.0,33905.0
02,2020-02-15 23:15:00,6.8,52664.0,207,1.8,52,1007,6.3,44501.0,43658.0
02,2020-02-15 23:30:00,6.8,53708.0,209,1.7,53,1007,5.8,37098.0,36398.0
02,2020-02-15 23:45:00,6.8,54751.0,211,1.6,53,1006,6.0,40132.0,39437.0
02,2020-02-16 00:00:00,6.2,54070.0,222,1.0,66,1006,6.3,43456.0,42777.0
02,2020-02-16 00:15:00,6.2,54991.0,223,0.9,67,1006,6.5,47413.0,46539.0
02,2020-02-16 00:30:00,6.3,56395.0,223,0.9,68,1006,6.9,54236.0,53658.0
02,2020-02-16 00:45:00,6.4,57798.0,223,0.8,68,1006,7.1,54445.0,53952.0
02,2020-02-16 01:00:00,6.6,59202.0,223,0.8,69,1006,7.1,54337.0,53728.0
02,2020-02-16 01:15:00,6.7,60584.0,223,0.8,69,1006,6.8,51007.0,50655.0
02,2020-02-16 01:30:00,6.8,61943.0,223,0.7,69,1006,6.7,47668.0,46838.0
02,2020-02-16 01:45:00,6.9,63302.0,223,0.7,69,1006,6.8,51795.0,50723.0
02,2020-02-16 02:00:00,7.1,64661.0,223,0.6,69,1006,7.1,54196.0,53638.0
02,2020-02-16 02:15:00,7.1,65491.0,223,0.6,69,1006,6.6,48125.0,47231.0
02,2020-02-16 02:30:00,7.2,65794.0,223,0.6,69,1006,6.2,41925.0,41460.0
02,2020-02-16 02:45:00,7.2,66097.0,223,0.5,69,1005,6.3,41222.0,40247.0
02,2020-02-16 03:00:00,7.4,66400.0,223,0.5,69,1005,6.0,35879.0,35329.0
02,2020-02-16 03:15:00,7.3,66306.0,223,0.5,69,1005,5.8,33535.0,33000.0
02,2020-02-16 03:30:00,7.3,65816.0,224,0.4,70,1005,5.7,33802.0,33196.0
02,2020-02-16 03:45:00,7.3,65327.0,226,0.4,70,1004,5.7,31108.0,30656.0
02,2020-02-16 04:00:00,7.3,64837.0,227,0.3,71,1004,5.7,33561.0,33108.0
02,2020-02-16 04:15:00,7.2,64273.0,228,0.3,71,1004,5.7,29322.0,28967.0
02,2020-02-16 04:30:00,7.2,63635.0,230,0.2,72,1004,5.5,28837.0,28487.0
02,2020-02-16 04:45:00,7.2,62997.0,231,0.2,72,1004,5.6,30133.0,29781.0
02,2020-02-16 05:00:00,7.1,62359.0,233,0.1,73,1004,5.9,33052.0,32518.0
02,2020-02-16 05:15:00,7.1,61492.0,235,0.1,73,1004,6.1,33446.0,32986.0
02,2020-02-16 05:30:00,7.1,60396.0,236,0.0,74,1004,6.0,36828.0,36358.0
02,2020-02-16 05:45:00,7.2,59299.0,237,0.0,75,1005,6.1,36921.0,36356.0
02,2020-02-16 06:00:00,7.2,58203.0,238,-0.1,76,1005,6.1,37865.0,37264.0
02,2020-02-16 06:15:00,7.0,55887.0,240,-0.1,76,1005,6.0,39399.0,38947.0
02,2020-02-16 06:30:00,6.9,52352.0,242,-0.2,77,1005,5.7,28866.0,28518.0
02,2020-02-16 06:45:00,6.8,48817.0,246,-0.3,78,1005,5.4,26569.0,26103.0
02,2020-02-16 07:00:00,6.7,45282.0,248,-0.4,79,1005,6.1,33289.0,32638.0
02,2020-02-16 07:15:00,6.4,40826.0,252,-0.3,78,1005,5.3,23879.0,23521.0
02,2020-02-16 07:30:00,6.1,35450.0,257,0.2,76,1005,4.4,10829.0,10817.0
02,2020-02-16 07:45:00,5.8,30074.0,263,0.6,74,1006,3.8,5987.0,5751.0
02,2020-02-16 08:00:00,5.6,24698.0,269,1.1,72,1006,3.6,5628.0,5447.0
02,2020-02-16 08:15:00,5.2,21891.0,273,1.6,70,1006,3.9,7565.0,7514.0
02,2020-02-16 08:30:00,4.7,21654.0,279,2.2,67,1006,4.1,10048.0,10012.0
02,2020-02-16 08:45:00,4.2,21416.0,285,2.9,64,1007,4.0,9621.0,9241.0
02,2020-02-16 09:00:00,3.8,21179.0,293,3.5,61,1007,3.3,3969.0,3673.0
02,2020-02-16 09:15:00,3.6,21767.0,304,4.1,59,1007,2.3,642.0,452.0
02,2020-02-16 09:30:00,3.6,23182.0,316,4.7,56,1007,2.2,6.0,-182.0
02,2020-02-16 09:45:00,3.7,24596.0,327,5.2,54,1007,1.8,-118.0,-320.0
02,2020-02-16 10:00:00,4.0,26011.0,338,5.8,51,1007,1.7,-88.0,-288.0
02,2020-02-16 10:15:00,4.3,29321.0,348,6.3,49,1007,1.6,-123.0,-326.0
02,2020-02-16 10:30:00,4.7,34527.0,358,6.6,47,1007,2.3,-125.0,-328.0
02,2020-02-16 10:45:00,5.1,39733.0,6,7.0,46,1007,2.9,908.0,927.0
02,2020-02-16 11:00:00,5.7,44939.0,12,7.3,44,1007,3.1,2036.0,1665.0
02,2020-02-16 11:15:00,6.0,47072.0,15,7.6,42,1007,3.6,3317.0,3505.0
02,2020-02-16 11:30:00,5.9,46133.0,17,7.9,40,1007,4.3,9664.0,9247.0
02,2020-02-16 11:45:00,5.9,45194.0,19,8.1,37,1007,4.9,19975.0,19782.0
02,2020-02-16 12:00:00,5.9,44255.0,20,8.4,35,1007,5.4,27577.0,27277.0
02,2020-02-16 12:15:00,5.8,42399.0,20,8.6,33,1007,5.4,26009.0,26532.0
02,2020-02-16 12:30:00,5.6,39628.0,20,8.7,32,1007,5.4,25161.0,25465.0
02,2020-02-16 12:45:00,5.5,36857.0,19,8.8,30,1007,5.4,23971.0,23065.0
02,2020-02-16 13:00:00,5.4,34086.0,18,8.9,29,1007,5.6,27081.0,27732.0
02,2020-02-16 13:15:00,5.3,31731.0,16,9.0,28,1007,5.6,28234.0,27751.0
02,2020-02-16 13:30:00,5.3,29792.0,14,9.1,27,1007,5.4,24762.0,25013.0
02,2020-02-16 13:45:00,5.2,27853.0,12,9.1,26,1007,5.3,23457.0,23032.0
02,2020-02-16 14:00:00,5.2,25914.0,10,9.2,25,1007,5.3,23847.0,22535.0
02,2020-02-16 14:15:00,5.1,24657.0,8,9.2,25,1007,5.2,22006.0,21018.0
02,2020-02-16 14:30:00,5.0,24081.0,5,9.1,25,1007,5.2,24510.0,24034.0
02,2020-02-16 14:45:00,5.0,23506.0,2,9.1,25,1007,4.9,21125.0,20922.0
02,2020-02-16 15:00:00,4.9,22930.0,0,9.0,25,1007,4.3,11821.0,11597.0
02,2020-02-16 15:15:00,4.9,22695.0,358,9.0,25,1007,4.1,10474.0,9671.0
02,2020-02-16 15:30:00,4.8,22801.0,355,8.9,25,1007,3.9,8196.0,7205.0
02,2020-02-16 15:45:00,4.8,22908.0,354,8.8,25,1007,3.6,6667.0,6641.0
02,2020-02-16 16:00:00,4.8,23014.0,352,8.7,25,1007,3.7,4956.0,4677.0
02,2020-02-16 16:15:00,4.9,23364.0,351,8.4,25,1007,2.9,2508.0,1829.0
02,2020-02-16 16:30:00,4.9,23959.0,352,8.1,26,1007,3.0,1698.0,1905.0
02,2020-02-16 16:45:00,5.0,24554.0,353,7.8,27,1008,2.9,504.0,352.0
02,2020-02-16 17:00:00,5.1,25149.0,354,7.5,28,1008,3.3,2038.0,1903.0
02,2020-02-16 17:15:00,5.4,26819.0,356,7.0,29,1008,3.7,6890.0,6706.0
02,2020-02-16 17:30:00,5.7,29565.0,357,6.3,30,1008,4.2,11165.0,11040.0
02,2020-02-16 17:45:00,6.1,32311.0,358,5.6,31,1009,3.8,7799.0,7570.0
02,2020-02-16 18:00:00,6.4,35057.0,359,4.9,32,1009,4.2,11204.0,11070.0
