DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15,TurbID
12/9/2022 20:00:00,12.9,160309.0,98,28.9,15,849,10.0,165871.0,160744.0,19
12/9/2022 20:15:00,12.9,160376.0,96,28.7,15,849,10.0,169952.0,162268.0,19
12/9/2022 20:30:00,13.0,161675.0,94,28.6,15,849,9.4,154106.0,145375.0,19
12/9/2022 20:45:00,13.2,162973.0,91,28.5,16,849,9.1,150782.0,146579.0,19
12/9/2022 21:00:00,13.4,164272.0,89,28.4,16,849,8.5,138186.0,131850.0,19
12/9/2022 21:15:00,13.5,166006.0,86,28.2,16,849,8.8,139756.0,139716.0,19
12/9/2022 21:30:00,13.5,168177.0,82,27.9,17,849,8.2,124611.0,117739.0,19
12/9/2022 21:45:00,13.6,170348.0,79,27.6,17,850,9.3,160527.0,155980.0,19
12/9/2022 22:00:00,13.7,172519.0,75,27.3,18,850,9.8,170354.0,163451.0,19
12/9/2022 22:15:00,13.9,173919.0,72,27.0,18,850,10.2,175627.0,171594.0,19
12/9/2022 22:30:00,14.2,174550.0,72,26.7,19,850,10.4,177990.0,172201.0,19
12/9/2022 22:45:00,14.5,175181.0,70,26.4,19,850,10.8,180429.0,175569.0,19
12/9/2022 23:00:00,14.7,175812.0,69,26.1,20,850,10.9,179825.0,175740.0,19
12/9/2022 23:15:00,14.9,176215.0,68,25.9,20,850,10.6,180010.0,176070.0,19
12/9/2022 23:30:00,14.7,176390.0,67,25.7,20,850,10.6,179706.0,175772.0,19
12/9/2022 23:45:00,14.7,176566.0,66,25.5,20,851,10.9,182167.0,178394.0,19
13/9/2022 00:00:00,16.0,179147.0,60,25.6,19,850,11.1,181352.0,177861.0,19
13/9/2022 00:15:00,16.2,179428.0,60,25.4,19,850,11.1,181699.0,179097.0,19
13/9/2022 00:30:00,16.5,179433.0,59,25.2,19,850,11.9,186859.0,185034.0,19
13/9/2022 00:45:00,16.6,179437.0,58,25.0,19,851,12.5,190827.0,189542.0,19
13/9/2022 01:00:00,16.9,179442.0,57,24.8,19,851,13.3,190987.0,189958.0,19
13/9/2022 01:15:00,16.9,178655.0,56,24.6,19,851,14.2,193358.0,192952.0,19
13/9/2022 01:30:00,16.8,177076.0,55,24.4,20,851,14.3,192535.0,191300.0,19
13/9/2022 01:45:00,16.7,175497.0,53,24.1,20,851,13.8,187576.0,185993.0,19
13/9/2022 02:00:00,16.7,173918.0,52,23.9,21,851,13.7,194651.0,194135.0,19
13/9/2022 02:15:00,16.9,172658.0,50,23.5,22,851,13.8,193497.0,192846.0,19
13/9/2022 02:30:00,17.3,171718.0,48,22.8,25,851,12.6,192441.0,190821.0,19
13/9/2022 02:45:00,17.9,170777.0,47,22.2,27,851,13.7,194325.0,194167.0,19
13/9/2022 03:00:00,18.4,169837.0,45,21.5,30,851,12.8,190056.0,190874.0,19
13/9/2022 03:15:00,19.0,169198.0,44,21.1,32,851,12.1,188763.0,185502.0,19
13/9/2022 03:30:00,19.6,168860.0,44,20.8,33,851,12.8,191790.0,189126.0,19
13/9/2022 03:45:00,20.3,168522.0,44,20.6,34,851,13.6,192596.0,190714.0,19
13/9/2022 04:00:00,20.9,168184.0,44,20.3,35,851,13.8,193525.0,193944.0,19
13/9/2022 04:15:00,20.9,168395.0,44,20.2,35,851,14.8,192378.0,192249.0,19
13/9/2022 04:30:00,20.2,169155.0,45,20.2,34,851,14.2,192691.0,193667.0,19
13/9/2022 04:45:00,19.5,169916.0,46,20.1,34,851,14.0,192602.0,192452.0,19
13/9/2022 05:00:00,18.8,170676.0,47,20.1,33,851,13.2,190978.0,190213.0,19
13/9/2022 05:15:00,18.4,170621.0,47,20.0,33,851,12.1,188513.0,188359.0,19
13/9/2022 05:30:00,18.1,169751.0,48,19.9,33,851,12.2,188296.0,187197.0,19
13/9/2022 05:45:00,17.9,168881.0,48,19.8,33,851,11.4,180160.0,180429.0,19
13/9/2022 06:00:00,17.6,168011.0,48,19.7,33,851,10.7,175379.0,173107.0,19
13/9/2022 06:15:00,17.5,167448.0,49,19.6,33,851,10.3,169292.0,165156.0,19
13/9/2022 06:30:00,17.4,167193.0,49,19.5,33,851,11.0,182875.0,181133.0,19
13/9/2022 06:45:00,17.2,166937.0,50,19.4,33,852,11.3,181874.0,177903.0,19
13/9/2022 07:00:00,17.1,166682.0,50,19.3,33,852,11.8,185969.0,184639.0,19
13/9/2022 07:15:00,17.0,166467.0,51,19.3,33,852,11.8,186676.0,94547.0,19
13/9/2022 07:30:00,16.9,166293.0,51,19.3,33,852,13.1,284395.0,96167.0,19
13/9/2022 07:45:00,16.7,166119.0,52,19.3,34,852,12.9,286867.0,100047.0,19
13/9/2022 08:00:00,16.5,165945.0,52,19.3,34,852,13.1,300225.0,108285.0,19
13/9/2022 08:15:00,16.3,166079.0,53,19.4,34,852,12.8,283470.0,94718.0,19
13/9/2022 08:30:00,15.9,166522.0,53,19.7,34,852,12.6,268492.0,84124.0,19
13/9/2022 08:45:00,15.6,166964.0,54,20.0,33,853,13.2,271867.0,82003.0,19
13/9/2022 09:00:00,15.3,167407.0,55,20.3,33,853,13.4,190853.0,78102.0,19
13/9/2022 09:15:00,15.1,168720.0,56,20.7,33,853,14.6,362136.0,169995.0,19
13/9/2022 09:30:00,14.9,170904.0,58,21.3,32,853,13.9,190011.0,187410.0,19
13/9/2022 09:45:00,14.9,173088.0,59,21.8,31,853,14.2,190964.0,189489.0,19
13/9/2022 10:00:00,14.8,175272.0,60,22.4,30,853,14.1,186275.0,186227.0,19
13/9/2022 10:15:00,14.8,176427.0,63,22.9,30,853,14.3,181825.0,174024.0,19
13/9/2022 10:30:00,14.9,176554.0,66,23.3,30,853,13.9,167691.0,161767.0,19
13/9/2022 10:45:00,15.0,176681.0,69,23.7,30,853,13.9,172468.0,165455.0,19
13/9/2022 11:00:00,15.1,176808.0,72,24.1,30,853,14.2,163387.0,168780.0,19
13/9/2022 11:15:00,15.1,176540.0,75,24.4,30,853,14.0,153110.0,157131.0,19
13/9/2022 11:30:00,15.0,175878.0,76,24.7,30,853,13.5,157967.0,153550.0,19
13/9/2022 11:45:00,15.0,175217.0,78,25.0,30,853,13.3,156058.0,152889.0,19
13/9/2022 12:00:00,14.9,174555.0,80,25.3,30,853,13.9,153344.0,153902.0,19
13/9/2022 12:15:00,14.9,174052.0,80,25.6,30,853,14.0,132003.0,130070.0,19
13/9/2022 12:30:00,14.9,173709.0,81,25.9,29,853,14.3,129723.0,129793.0,19
13/9/2022 12:45:00,14.9,173366.0,81,26.2,29,852,14.6,128407.0,126052.0,19
13/9/2022 13:00:00,14.9,173023.0,81,26.5,28,852,14.6,119599.0,119551.0,19
13/9/2022 13:15:00,14.7,172728.0,82,26.9,28,852,14.6,104107.0,104214.0,19
13/9/2022 13:30:00,14.6,172481.0,83,27.2,27,852,14.9,101665.0,101390.0,19
13/9/2022 13:45:00,14.4,172235.0,84,27.6,27,852,15.1,99881.0,95943.0,19
13/9/2022 14:00:00,14.3,171988.0,84,27.9,26,852,15.8,104598.0,103809.0,19
13/9/2022 14:15:00,14.2,171607.0,84,28.2,26,852,15.8,93195.0,91936.0,19
13/9/2022 14:30:00,14.2,171090.0,84,28.3,25,852,15.4,89906.0,86841.0,19
13/9/2022 14:45:00,14.3,170574.0,84,28.5,24,851,15.2,95484.0,95251.0,19
13/9/2022 15:00:00,14.3,170057.0,83,28.6,23,851,16.0,99364.0,97062.0,19
13/9/2022 15:15:00,14.2,169393.0,83,28.7,23,851,15.5,96818.0,94547.0,19
13/9/2022 15:30:00,14.1,168580.0,82,28.8,23,851,,,,19
13/9/2022 15:45:00,14.0,167767.0,82,28.8,23,851,,,,19
13/9/2022 16:00:00,14.0,166954.0,81,28.9,23,851,,,,19
13/9/2022 16:15:00,13.9,165984.0,81,28.9,23,851,,,,19
13/9/2022 16:30:00,13.8,164856.0,81,28.8,23,851,,,,19
13/9/2022 16:45:00,13.8,163729.0,81,28.7,24,851,,,82003.0,19
13/9/2022 17:00:00,13.7,162601.0,80,28.6,24,851,14.2,87363.0,78102.0,19
13/9/2022 17:15:00,13.6,161391.0,80,28.4,24,851,,,,19
13/9/2022 17:30:00,13.6,160098.0,79,28.3,25,851,,,187410.0,19
13/9/2022 17:45:00,13.5,158805.0,78,28.2,25,851,13.6,186643.0,185076.0,19
13/9/2022 18:00:00,13.4,157512.0,77,28.1,26,851,11.8,172846.0,168748.0,19
13/9/2022 18:15:00,13.3,155647.0,76,27.9,26,851,11.1,164580.0,165039.0,19
13/9/2022 18:30:00,13.2,153209.0,75,27.7,26,851,11.0,160389.0,149660.0,19
13/9/2022 18:45:00,13.2,150770.0,74,27.5,27,852,11.8,151756.0,154775.0,19
13/9/2022 19:00:00,13.2,148332.0,73,27.3,27,852,11.1,177318.0,174194.0,19
13/9/2022 19:15:00,13.1,145963.0,71,27.1,27,852,10.8,176295.0,170613.0,19
13/9/2022 19:30:00,12.9,143664.0,70,26.8,28,852,9.9,167839.0,162428.0,19
13/9/2022 19:45:00,12.7,141365.0,68,26.5,29,852,10.0,168928.0,157557.0,19
13/9/2022 20:00:00,12.6,139066.0,66,26.2,30,852,8.9,146427.0,141155.0,19
13/9/2022 20:15:00,12.5,137777.0,64,26.0,30,852,8.4,133773.0,128205.0,19
13/9/2022 20:30:00,12.6,137499.0,63,25.8,30,852,7.9,117869.0,116812.0,19
13/9/2022 20:45:00,12.5,137222.0,61,25.6,31,853,7.8,116273.0,110065.0,19
13/9/2022 21:00:00,12.6,136944.0,60,25.4,31,853,7.5,107192.0,104821.0,19
13/9/2022 21:15:00,12.5,136931.0,59,25.2,31,853,7.6,109610.0,105770.0,19
13/9/2022 21:30:00,12.5,137182.0,58,25.1,31,853,7.1,94685.0,89986.0,19
13/9/2022 21:45:00,12.6,137433.0,56,24.9,31,854,6.8,84972.0,85104.0,19
13/9/2022 22:00:00,12.6,137684.0,55,24.8,31,854,6.4,70036.0,68424.0,19
13/9/2022 22:15:00,12.6,137272.0,54,24.6,31,854,6.1,66745.0,64566.0,19
13/9/2022 22:30:00,12.6,136197.0,53,24.5,31,854,6.4,73764.0,72155.0,19
13/9/2022 22:45:00,12.6,135122.0,52,24.3,31,855,7.0,84659.0,76631.0,19
13/9/2022 23:00:00,12.7,134047.0,51,24.2,31,855,7.7,111285.0,107838.0,19
13/9/2022 23:15:00,12.7,132403.0,50,24.0,31,855,7.9,122179.0,117430.0,19
13/9/2022 23:30:00,12.8,130189.0,49,23.9,31,855,7.6,111560.0,107177.0,19
13/9/2022 23:45:00,13.0,127974.0,48,23.8,32,855,7.5,109617.0,106559.0,19
14/9/2022 00:00:00,14.1,123355.0,50,23.7,27,854,7.6,111514.0,109138.0,19
14/9/2022 00:15:00,14.2,122776.0,48,23.4,27,854,8.1,124943.0,121554.0,19
14/9/2022 00:30:00,14.3,123055.0,46,23.0,27,854,8.7,143906.0,138618.0,19
14/9/2022 00:45:00,14.4,123334.0,43,22.6,27,854,8.9,150199.0,147091.0,19
14/9/2022 01:00:00,14.5,123613.0,41,22.2,27,854,9.1,156990.0,151845.0,19
14/9/2022 01:15:00,14.8,123217.0,40,21.8,27,854,9.3,136377.0,120606.0,19
14/9/2022 01:30:00,15.1,122146.0,39,21.4,27,854,9.9,126529.0,119359.0,19
14/9/2022 01:45:00,15.4,121076.0,38,21.1,28,854,9.7,126789.0,125871.0,19
14/9/2022 02:00:00,15.8,120005.0,38,20.7,28,854,9.4,135716.0,134014.0,19
14/9/2022 02:15:00,16.0,117302.0,37,20.4,28,854,9.4,149321.0,160467.0,19
14/9/2022 02:30:00,15.9,112035.0,38,20.2,28,854,9.3,160693.0,158953.0,19
14/9/2022 02:45:00,15.8,106768.0,37,20.1,29,854,9.5,156057.0,144704.0,19
14/9/2022 03:00:00,15.8,101501.0,38,19.9,29,854,9.2,158290.0,151269.0,19
14/9/2022 03:15:00,15.8,96486.0,38,19.7,29,854,8.6,145073.0,141751.0,19
14/9/2022 03:30:00,15.6,91723.0,37,19.6,29,854,8.5,135809.0,126340.0,19
14/9/2022 03:45:00,15.5,86960.0,38,19.4,29,854,7.9,120859.0,117206.0,19
14/9/2022 04:00:00,15.4,82197.0,38,19.3,29,854,7.3,104158.0,103681.0,19
14/9/2022 04:15:00,15.2,78356.0,38,19.1,29,854,6.9,89701.0,87321.0,19
14/9/2022 04:30:00,14.9,75437.0,38,19.0,29,854,6.8,86094.0,81843.0,19
14/9/2022 04:45:00,14.6,72518.0,39,18.8,30,855,6.2,72122.0,71750.0,19
14/9/2022 05:00:00,14.3,68960.0,40,18.7,30,855,4.4,36233.0,36067.0,19
14/9/2022 05:15:00,13.9,64742.0,41,18.5,30,855,2.6,12375.0,12768.0,19
14/9/2022 05:30:00,13.5,61260.0,42,18.4,30,855,1.6,1484.0,1354.0,19
14/9/2022 05:45:00,12.9,56673.0,43,18.3,31,855,2.3,746.0,149.0,19
14/9/2022 06:00:00,12.5,52086.0,45,18.2,31,855,3.6,15934.0,14324.0,19
14/9/2022 06:15:00,12.0,47910.0,46,18.0,31,855,4.0,23331.0,20943.0,19
14/9/2022 06:30:00,11.3,44147.0,48,17.8,31,855,4.4,28196.0,25974.0,19
14/9/2022 06:45:00,10.7,40383.0,49,17.6,31,856,5.1,39548.0,37463.0,19
14/9/2022 07:00:00,10.1,36620.0,51,17.4,31,856,5.8,53950.0,51190.0,19
14/9/2022 07:15:00,9.6,34325.0,53,17.3,31,856,5.1,43241.0,41961.0,19
14/9/2022 07:30:00,9.1,33498.0,57,17.2,31,856,5.3,46729.0,44412.0,19
14/9/2022 07:45:00,8.6,32671.0,59,17.2,31,857,5.0,41668.0,40181.0,19
14/9/2022 08:00:00,8.2,31844.0,63,17.1,31,857,5.0,39980.0,37665.0,19
14/9/2022 08:15:00,7.9,31023.0,65,17.3,31,857,4.0,23277.0,22808.0,19
14/9/2022 08:30:00,7.7,30206.0,67,17.6,30,857,3.4,16184.0,14474.0,19
14/9/2022 08:45:00,7.6,29389.0,69,18.0,29,857,3.3,15743.0,14303.0,19
14/9/2022 09:00:00,7.4,28572.0,71,18.3,28,857,3.5,19795.0,17863.0,19
14/9/2022 09:15:00,7.2,29017.0,75,18.8,28,857,4.1,27318.0,25142.0,19
14/9/2022 09:30:00,6.8,30723.0,78,19.4,27,857,4.5,34808.0,33008.0,19
14/9/2022 09:45:00,6.4,32430.0,83,20.0,26,857,4.9,41223.0,40095.0,19
14/9/2022 10:00:00,6.2,34136.0,87,20.6,25,857,5.3,46317.0,42557.0,19
14/9/2022 10:15:00,6.2,35809.0,90,21.2,25,857,5.1,45482.0,42291.0,19
14/9/2022 10:30:00,6.4,36871.0,93,21.7,25,857,4.6,36759.0,34585.0,19
14/9/2022 10:45:00,6.5,37823.0,95,22.2,24,857,4.7,37829.0,35949.0,19
14/9/2022 11:00:00,6.8,38774.0,98,22.7,24,857,4.9,40273.0,40724.0,19
14/9/2022 11:15:00,6.8,38533.0,99,23.2,24,857,4.8,38124.0,37260.0,19
14/9/2022 11:30:00,6.6,37099.0,102,23.5,24,857,4.5,33899.0,33978.0,19
14/9/2022 11:45:00,6.4,35665.0,104,23.8,24,857,4.0,24883.0,24673.0,19
14/9/2022 12:00:00,6.3,34231.0,108,24.1,24,857,4.1,25093.0,22829.0,19
14/9/2022 12:15:00,6.2,32827.0,110,24.5,24,857,3.6,20989.0,17458.0,19
14/9/2022 12:30:00,6.0,31454.0,111,24.8,24,857,3.0,13076.0,10882.0,19
14/9/2022 12:45:00,5.9,29912.0,113,25.1,23,856,2.8,10183.0,7983.0,19
14/9/2022 13:00:00,5.7,27778.0,115,25.4,23,856,2.8,7707.0,6192.0,19
14/9/2022 13:15:00,5.6,26304.0,115,25.6,23,856,2.6,4480.0,2494.0,19
14/9/2022 13:30:00,5.5,25489.0,115,25.9,23,856,2.3,2306.0,544.0,19
14/9/2022 13:45:00,5.4,24674.0,115,26.2,23,856,1.9,432.0,-298.0,19
14/9/2022 14:00:00,5.3,23859.0,115,26.5,23,856,1.8,283.0,-128.0,19
14/9/2022 14:15:00,5.2,23333.0,115,26.7,23,856,1.7,283.0,-171.0,19
14/9/2022 14:30:00,5.1,23095.0,116,26.9,23,856,1.7,286.0,-64.0,19
14/9/2022 14:45:00,5.1,22857.0,117,27.2,22,855,1.9,485.0,85.0,19
14/9/2022 15:00:00,5.0,22619.0,118,27.4,22,855,1.9,323.0,-85.0,19
14/9/2022 15:15:00,5.0,22620.0,118,27.6,22,855,1.9,493.0,-85.0,19
14/9/2022 15:30:00,5.0,22859.0,119,27.7,22,855,1.8,781.0,394.0,19
14/9/2022 15:45:00,5.1,23098.0,120,27.9,21,854,2.0,535.0,-128.0,19
14/9/2022 16:00:00,5.1,23103.0,121,28.0,21,854,1.9,382.0,-149.0,19
14/9/2022 16:15:00,5.2,22691.0,122,28.1,21,854,1.9,713.0,21.0,19
14/9/2022 16:30:00,5.2,22136.0,122,28.2,21,854,1.8,684.0,224.0,19
14/9/2022 16:45:00,5.4,21581.0,124,28.3,21,854,2.1,834.0,11.0,19
14/9/2022 17:00:00,5.5,21026.0,125,28.4,21,854,1.8,502.0,0.0,19
14/9/2022 17:15:00,5.6,20866.0,126,28.4,21,854,2.2,454.0,-203.0,19
14/9/2022 17:30:00,5.7,21102.0,128,28.3,21,854,2.1,647.0,-117.0,19
14/9/2022 17:45:00,5.8,21338.0,129,28.2,21,854,2.3,1308.0,234.0,19
14/9/2022 18:00:00,6.0,21574.0,131,28.1,21,854,2.5,3843.0,3070.0,19
14/9/2022 18:15:00,6.0,21885.0,132,27.9,21,854,2.7,5953.0,4135.0,19
14/9/2022 18:30:00,6.0,22270.0,132,27.7,22,854,2.9,8260.0,6747.0,19
14/9/2022 18:45:00,5.9,22655.0,132,27.6,22,854,2.9,10456.0,8271.0,19
14/9/2022 19:00:00,5.9,23040.0,132,27.4,23,854,2.9,9895.0,7898.0,19
14/9/2022 19:15:00,5.8,23393.0,132,27.2,23,854,2.8,10141.0,7514.0,19
14/9/2022 19:30:00,5.8,23712.0,134,26.9,24,854,3.3,14168.0,11383.0,19
14/9/2022 19:45:00,5.7,24032.0,135,26.6,24,855,3.7,19877.0,17554.0,19
14/9/2022 20:00:00,5.7,24351.0,136,26.3,25,855,3.9,21216.0,19653.0,19
14/9/2022 20:15:00,5.7,25010.0,136,26.0,25,855,3.9,22440.0,20144.0,19
14/9/2022 20:30:00,5.7,26009.0,135,25.7,25,855,3.8,21688.0,19632.0,19
14/9/2022 20:45:00,5.7,27007.0,134,25.5,26,855,4.1,25146.0,24055.0,19
14/9/2022 21:00:00,5.7,28006.0,132,25.2,26,855,4.2,26042.0,24599.0,19
14/9/2022 21:15:00,5.5,28357.0,131,25.0,26,855,3.9,22257.0,20538.0,19
14/9/2022 21:30:00,5.2,28060.0,128,24.7,27,855,3.5,17452.0,16531.0,19
14/9/2022 21:45:00,5.0,27763.0,125,24.4,27,855,3.0,12573.0,11084.0,19
14/9/2022 22:00:00,4.7,27466.0,122,24.1,28,855,2.7,10275.0,9017.0,19
14/9/2022 22:15:00,4.5,27340.0,118,23.9,28,855,2.2,5143.0,3816.0,19
14/9/2022 22:30:00,4.4,27387.0,111,23.7,29,855,1.7,1369.0,32.0,19
14/9/2022 22:45:00,4.3,27433.0,105,23.4,29,855,1.6,603.0,-405.0,19
14/9/2022 23:00:00,4.3,27480.0,98,23.2,30,855,1.6,-84.0,-703.0,19
14/9/2022 23:15:00,4.5,28225.0,93,23.0,31,855,2.0,403.0,-107.0,19
14/9/2022 23:30:00,4.9,29668.0,89,22.8,32,855,2.2,1268.0,618.0,19
14/9/2022 23:45:00,5.4,31111.0,86,22.6,33,855,2.3,1326.0,405.0,19
15/9/2022 00:00:00,8.4,45717.0,78,21.2,42,855,2.4,2486.0,1449.0,19
15/9/2022 00:15:00,8.4,45101.0,77,21.0,42,855,2.7,5712.0,4253.0,19
15/9/2022 00:30:00,8.3,44725.0,77,20.8,42,855,2.4,4483.0,3443.0,19
15/9/2022 00:45:00,8.3,44350.0,77,20.7,42,855,2.4,4021.0,2899.0,19
15/9/2022 01:00:00,8.2,43974.0,78,20.5,42,855,2.4,3901.0,2814.0,19
15/9/2022 01:15:00,8.2,43676.0,78,20.3,42,855,2.3,3571.0,2419.0,19
15/9/2022 01:30:00,8.2,43455.0,78,20.1,43,855,2.6,6773.0,5532.0,19
15/9/2022 01:45:00,8.3,43234.0,77,20.0,43,854,2.6,6773.0,5201.0,19
15/9/2022 02:00:00,8.3,43013.0,77,19.8,44,854,2.8,7061.0,5532.0,19
15/9/2022 02:15:00,8.3,42640.0,77,19.6,44,854,2.8,8542.0,6864.0,19
15/9/2022 02:30:00,8.3,42116.0,77,19.5,44,854,3.0,10285.0,8271.0,19
15/9/2022 02:45:00,8.4,41593.0,78,19.3,45,854,3.0,10530.0,8772.0,19
15/9/2022 03:00:00,8.4,41069.0,78,19.2,45,854,2.4,6947.0,6022.0,19
15/9/2022 03:15:00,8.4,40244.0,78,19.0,45,854,1.8,2280.0,1151.0,19
15/9/2022 03:30:00,8.3,39117.0,79,18.8,46,854,1.7,1873.0,384.0,19
15/9/2022 03:45:00,8.1,37991.0,79,18.6,46,854,2.0,3062.0,1716.0,19
15/9/2022 04:00:00,8.0,36864.0,80,18.4,47,854,2.1,4319.0,2771.0,19
15/9/2022 04:15:00,8.0,35896.0,81,18.2,47,854,2.2,4910.0,3666.0,19
15/9/2022 04:30:00,8.0,35086.0,80,18.1,47,854,2.2,4843.0,3475.0,19
15/9/2022 04:45:00,8.1,34276.0,80,17.9,48,853,2.2,4798.0,3517.0,19
15/9/2022 05:00:00,8.1,33466.0,79,17.8,48,853,2.6,8004.0,6384.0,19
15/9/2022 05:15:00,8.2,32748.0,79,17.7,48,853,2.8,8658.0,7237.0,19
15/9/2022 05:30:00,8.3,32121.0,78,17.6,49,853,2.9,9228.0,7855.0,19
15/9/2022 05:45:00,8.4,31494.0,78,17.5,49,853,2.9,10179.0,8260.0,19
15/9/2022 06:00:00,8.5,30867.0,77,17.4,50,853,2.6,7417.0,6491.0,19
15/9/2022 06:15:00,8.5,30247.0,77,17.3,50,853,2.4,6057.0,4487.0,19
15/9/2022 06:30:00,8.6,29633.0,77,17.2,50,853,2.4,6429.0,4881.0,19
15/9/2022 06:45:00,8.6,29018.0,77,17.2,51,853,2.5,6996.0,5563.0,19
15/9/2022 07:00:00,8.7,28404.0,77,17.1,51,853,2.1,4637.0,3400.0,19
15/9/2022 07:15:00,8.7,27580.0,77,17.1,51,853,1.7,2074.0,981.0,19
15/9/2022 07:30:00,8.7,26545.0,78,17.2,51,853,1.2,-39.0,-746.0,19
15/9/2022 07:45:00,8.7,25510.0,78,17.3,51,854,1.4,30.0,-171.0,19
15/9/2022 08:00:00,8.7,24475.0,79,17.4,51,854,1.6,35.0,-171.0,19
15/9/2022 08:15:00,8.7,23644.0,79,17.7,51,854,1.8,117.0,-107.0,19
15/9/2022 08:30:00,8.6,23016.0,79,18.2,50,854,1.5,60.0,-139.0,19
15/9/2022 08:45:00,8.4,22388.0,80,18.7,49,854,0.8,0.0,-128.0,19
15/9/2022 09:00:00,8.3,21760.0,80,19.2,48,854,0.6,0.0,-128.0,19
15/9/2022 09:15:00,8.1,21691.0,81,19.7,46,854,0.8,0.0,-128.0,19
15/9/2022 09:30:00,7.8,22180.0,83,20.3,45,854,0.8,0.0,-128.0,19
15/9/2022 09:45:00,7.5,22670.0,83,20.9,44,854,0.7,0.0,-128.0,19
15/9/2022 10:00:00,7.1,23159.0,84,21.5,43,854,0.6,0.0,-128.0,19
15/9/2022 10:15:00,6.9,23037.0,87,22.0,42,854,0.6,0.0,-128.0,19
15/9/2022 10:30:00,6.9,22303.0,90,22.3,41,854,0.7,0.0,-128.0,19
15/9/2022 10:45:00,7.0,21569.0,93,22.6,41,854,0.9,0.0,-128.0,19
15/9/2022 11:00:00,7.0,20835.0,97,22.9,40,854,1.2,0.0,-128.0,19
15/9/2022 11:15:00,7.0,20001.0,99,23.3,40,854,1.4,0.0,-128.0,19
15/9/2022 11:30:00,6.8,19067.0,100,23.6,39,854,1.5,0.0,-128.0,19
15/9/2022 11:45:00,6.7,18132.0,102,23.9,38,854,1.5,0.0,-128.0,19
15/9/2022 12:00:00,6.6,17198.0,103,24.2,37,854,1.3,0.0,-128.0,19
15/9/2022 12:15:00,6.4,16793.0,104,24.4,37,854,1.3,0.0,-149.0,19
15/9/2022 12:30:00,6.3,16918.0,106,24.6,36,854,1.1,0.0,-128.0,19
15/9/2022 12:45:00,6.3,17043.0,107,24.7,36,854,1.3,0.0,-128.0,19
15/9/2022 13:00:00,6.2,17168.0,108,24.9,35,854,1.1,0.0,-128.0,19
15/9/2022 13:15:00,6.0,17688.0,108,25.1,35,854,1.3,0.0,-149.0,19
15/9/2022 13:30:00,5.8,18604.0,109,25.3,34,854,1.4,0.0,-171.0,19
15/9/2022 13:45:00,5.6,19520.0,111,25.6,34,853,2.3,0.0,-320.0,19
15/9/2022 14:00:00,5.4,20436.0,112,25.8,33,853,1.7,287.0,-107.0,19
15/9/2022 14:15:00,5.1,21170.0,113,26.0,33,853,2.3,3138.0,2398.0,19
15/9/2022 14:30:00,4.8,21721.0,113,26.1,32,853,2.7,3168.0,1865.0,19
15/9/2022 14:45:00,4.5,22272.0,114,26.2,32,853,3.1,4228.0,2153.0,19
15/9/2022 15:00:00,4.2,22823.0,114,26.3,31,853,2.6,8872.0,6885.0,19
15/9/2022 15:15:00,3.8,23382.0,115,26.4,31,853,2.4,5275.0,4636.0,19
15/9/2022 15:30:00,3.4,23949.0,114,26.5,30,853,2.6,2829.0,1823.0,19
15/9/2022 15:45:00,3.0,24517.0,116,26.6,30,852,3.0,5944.0,5755.0,19
15/9/2022 16:00:00,2.6,25084.0,115,26.7,29,852,2.1,2393.0,1258.0,19
15/9/2022 16:15:00,2.2,25582.0,114,26.7,29,852,3.5,11731.0,8196.0,19
15/9/2022 16:30:00,1.8,26009.0,112,26.8,29,852,3.8,21385.0,19078.0,19
15/9/2022 16:45:00,1.4,26436.0,111,26.8,28,852,4.3,29247.0,28670.0,19
15/9/2022 17:00:00,1.0,26863.0,107,26.9,28,852,4.4,28143.0,26069.0,19
15/9/2022 17:15:00,0.7,27386.0,106,26.9,28,852,4.1,22395.0,19462.0,19
15/9/2022 17:30:00,0.4,28006.0,104,26.9,27,852,4.2,26644.0,22787.0,19
15/9/2022 17:45:00,0.2,28627.0,90,26.8,27,852,4.1,25918.0,25483.0,19
15/9/2022 18:00:00,0.0,29247.0,0,26.8,26,852,4.8,35556.0,32240.0,19
15/9/2022 18:15:00,0.2,30903.0,270,26.8,26,852,5.2,44624.0,41545.0,19
15/9/2022 18:30:00,0.5,33596.0,270,26.7,26,852,6.3,68893.0,65099.0,19
15/9/2022 18:45:00,0.8,36288.0,270,26.7,26,852,5.9,57415.0,56413.0,19
15/9/2022 19:00:00,1.1,38981.0,270,26.6,26,852,6.3,70973.0,67796.0,19
15/9/2022 19:15:00,1.2,41387.0,265,26.4,26,852,5.9,59163.0,59653.0,19
15/9/2022 19:30:00,1.3,43507.0,257,26.1,27,852,5.9,58445.0,54015.0,19
15/9/2022 19:45:00,1.5,45628.0,254,25.7,27,852,5.4,46459.0,42685.0,19
15/9/2022 20:00:00,1.6,47748.0,248,25.4,28,852,4.9,37181.0,35054.0,19
15/9/2022 20:15:00,1.4,48746.0,240,25.1,28,852,4.9,35868.0,33125.0,19
15/9/2022 20:30:00,1.0,48621.0,225,24.8,29,852,5.0,36977.0,34415.0,19
15/9/2022 20:45:00,0.7,48496.0,188,24.5,30,853,5.0,39677.0,38177.0,19
